Organization,Threat Actor,Date
HARTSON-KENNEDY.COM,clop,10/5/2024
Storck-Baugesellschaft mbH,incransom,10/5/2024
Wilmington Convention Center,play,10/4/2024
Pete's Road Service,play,10/4/2024
Markdom Plastic Products,play,10/4/2024
Guerriere & Halnon,play,10/4/2024
C&L Ward,play,10/4/2024
releese.io,ransomhub,10/4/2024
kleberandassociates.com,ransomhub,10/4/2024
https://genproinc.com/,blacksuit,10/4/2024
City Of Forest Park - Full Leak,monti,10/4/2024
Riley Gear Corporati on,akira,10/4/2024
TANYA Creations,akira,10/4/2024
http://www.copysmart.us,ciphbit,10/4/2024
North American Break er,akira,10/4/2024
GW Mechanical,hunters,10/4/2024
Dreyfuss + Blackford Architecture,hunters,10/4/2024
Amplitude Laser,hunters,10/4/2024
Fursan Travel,ransomhouse,10/4/2024
enterpriseoutsourcing.com,ransomhub,10/4/2024
McGaughey &amp; Keaney CPAs ,qilin,10/4/2024
DPC DATA ,qilin,10/4/2024
https://corstat.com,cicada3301,10/4/2024
bbgc.gov.bd,killsecurity,10/4/2024
Riley Gear Corporation,akira,10/4/2024
mullenwylie.com,ElDorado,10/4/2024
GenPro Inc.,blacksuit,10/4/2024
CopySmart LLC,ciphbit,10/4/2024
North American Breaker,akira,10/4/2024
McGaughey & Keaney CPAs,qilin,10/4/2024
Transtec SAS,orca,10/4/2024
DPC DATA,qilin,10/4/2024
Lyomark Pharma,dragonforce,10/4/2024
"Conductive Containers, Inc",cicada3301,10/4/2024
bbgc.gov.bd,killsec,10/4/2024
CobelPlast,hunters,10/4/2024
CobelPlast,hunters,10/3/2024
Shin Bet Hacked,handala,10/3/2024
www.bbcjustice.com,trinity,10/3/2024
Barnes &amp; Cohen,trinity,10/3/2024
https://www.foccoerp.com.br ,trinity,10/3/2024
TRC Worldwide Engine ering (Trcww),akira,10/3/2024
Rob Levine & Associa tes (roblevine.com),akira,10/3/2024
CaleyWray,hunters,10/3/2024
Golden Age Nursing Home,rhysida,10/3/2024
Forshey Prostok LLP,qilin,10/3/2024
Shin Bet,handala,10/3/2024
Barnes & Cohen,trinity,10/3/2024
TRC Worldwide Engineering (Trcww),akira,10/3/2024
Rob Levine & Associates (roblevine.com),akira,10/3/2024
Red Barrels,nitrogen,10/3/2024
LIFTING.COM,clop,10/3/2024
Emerson,medusa,10/3/2024
http://branhaven.com,blacksuit,10/2/2024
mccartycompany.com,ransomhub,10/2/2024
bypeterandpauls.com,ransomhub,10/2/2024
domainindustries.com,ransomhub,10/2/2024
ironmetals.com,ransomhub,10/2/2024
rollxvans.com,ransomhub,10/2/2024
ten8fire.com\$149M\USA\240GB\100% DISCLOSED,cactus,10/2/2024
hindlegroup.com\$30.6M\United Kingdom\380GB\100% DISCLOSED,cactus,10/2/2024
kjtait.com\$18.8M\United Kingdom\1.2TB\100% DISCLOSED,cactus,10/2/2024
www.amchar.com\$28.7M\USA\605GB\100% DISCLOSED,cactus,10/2/2024
ETC Companies,akira,10/2/2024
Holmes & Brakel,akira,10/2/2024
Israel Prime Minister Emails,handala,10/2/2024
https://www.foccoerp.com.br,trinity,10/2/2024
FoccoERP,trinity,10/2/2024
www.acuity.co.uk,stormous,10/2/2024
Branhaven Chrysler Dodge Jeep Ram,blacksuit,10/2/2024
Forshey Prostok LLP,qilin,10/2/2024
Quantum Healthcare,incransom,10/2/2024
asobostudio,stormous,10/2/2024
Acuity,stormous,10/2/2024
United Animal Health,qilin,10/1/2024
Cascade Columbia Dis tribution,akira,10/1/2024
ShoreMaster,akira,10/1/2024
CSG Consultants,akira,10/1/2024
Enviromental Design  International,akira,10/1/2024
www.asobostudio.com,stormous,10/1/2024
Turman,qilin,10/1/2024
performance-therapies,qilin,10/1/2024
www.galab.com\$7.9M\Germany\120GB\&lt;1% DISCLOSED,cactus,10/1/2024
credihealth.com,killsecurity,10/1/2024
telehealthcenter.in,killsecurity,10/1/2024
Akromold,nitrogen,10/1/2024
Labib Funk Associates,nitrogen,10/1/2024
Research Electronics International,nitrogen,10/1/2024
Cascade Columbia Distribution,akira,10/1/2024
marthamedeiros.com.br,madliberator,10/1/2024
aberdeenwa.gov,ElDorado,10/1/2024
Corantioquia,meow,10/1/2024
www.galab.com,cactus,10/1/2024
telehealthcenter.in,killsec,10/1/2024
howardcpas.com,ElDorado,10/1/2024
bshsoft.com,ElDorado,10/1/2024
credihealth.com,killsec,10/1/2024
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,

